;;;;;;;
Utenti in carico ai SerD secondo la sostanza d�uso primaria - anno 2022;;;;;;;
;;;;;;;
Anno;Codice regione;Descrizione Regione;Codice ASL;ASL;SERD;Categoria Sostanza;Utenti
2022;160;PUGLIA;112;ASL TA;S54                    ;COCAINA;32
2022;160;PUGLIA;112;ASL TA;S55                    ;COCAINA;123
2022;160;PUGLIA;112;ASL TA;S56                    ;COCAINA;113
2022;160;PUGLIA;113;ASL BT;S15                    ;COCAINA;102
2022;160;PUGLIA;113;ASL BT;S16                    ;COCAINA;19
2022;160;PUGLIA;113;ASL BT;S17                    ;COCAINA;134
2022;160;PUGLIA;113;ASL BT;S18                    ;COCAINA;53
2022;160;PUGLIA;113;ASL BT;S19                    ;COCAINA;33
2022;160;PUGLIA;114;ASL BA;S01                    ;COCAINA;11
2022;160;PUGLIA;114;ASL BA;S02                    ;COCAINA;66
2022;160;PUGLIA;114;ASL BA;S03                    ;COCAINA;60
2022;160;PUGLIA;114;ASL BA;S04                    ;COCAINA;27
2022;160;PUGLIA;114;ASL BA;S05                    ;COCAINA;98
2022;160;PUGLIA;114;ASL BA;S06                    ;COCAINA;17
2022;160;PUGLIA;114;ASL BA;S08                    ;COCAINA;51
2022;160;PUGLIA;114;ASL BA;S09                    ;COCAINA;38
2022;160;PUGLIA;114;ASL BA;S10                    ;COCAINA;46
2022;160;PUGLIA;114;ASL BA;S11                    ;COCAINA;11
2022;160;PUGLIA;114;ASL BA;S12                    ;COCAINA;1
2022;160;PUGLIA;114;ASL BA;S13                    ;COCAINA;13
2022;160;PUGLIA;114;ASL BA;S14                    ;COCAINA;35
2022;160;PUGLIA;114;ASL BA;S58                    ;COCAINA;15
2022;160;PUGLIA;115;ASL FG;S26                    ;COCAINA;21
2022;160;PUGLIA;115;ASL FG;S27                    ;COCAINA;74
2022;160;PUGLIA;115;ASL FG;S28                    ;COCAINA;8
2022;160;PUGLIA;115;ASL FG;S29                    ;COCAINA;17
2022;160;PUGLIA;115;ASL FG;S30                    ;COCAINA;8
2022;160;PUGLIA;115;ASL FG;S31                    ;COCAINA;35
2022;160;PUGLIA;115;ASL FG;S32                    ;COCAINA;7
2022;160;PUGLIA;115;ASL FG;S33                    ;COCAINA;180
2022;160;PUGLIA;115;ASL FG;S34                    ;COCAINA;31
2022;160;PUGLIA;115;ASL FG;S35                    ;COCAINA;244
2022;160;PUGLIA;115;ASL FG;S36                    ;COCAINA;45
2022;160;PUGLIA;116;ASL LE;S37                    ;COCAINA;68
2022;160;PUGLIA;116;ASL LE;S38                    ;COCAINA;20
2022;160;PUGLIA;116;ASL LE;S39                    ;COCAINA;30
2022;160;PUGLIA;116;ASL LE;S40                    ;COCAINA;15
2022;160;PUGLIA;116;ASL LE;S41                    ;COCAINA;8
2022;160;PUGLIA;116;ASL LE;S42                    ;COCAINA;3
2022;160;PUGLIA;116;ASL LE;S43                    ;COCAINA;28
2022;160;PUGLIA;116;ASL LE;S44                    ;COCAINA;30
2022;160;PUGLIA;116;ASL LE;S45                    ;COCAINA;18
2022;160;PUGLIA;116;ASL LE;S46                    ;COCAINA;6
2022;160;PUGLIA;116;ASL LE;S47                    ;COCAINA;18
2022;160;PUGLIA;116;ASL LE;S48                    ;COCAINA;24
2022;160;PUGLIA;116;ASL LE;S49                    ;COCAINA;14
2022;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S01                    ;COCAINA;5
2022;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S02                    ;COCAINA;27
2022;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S03                    ;COCAINA;5
2022;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S04                    ;COCAINA;4
2022;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S01                    ;COCAINA;29
2022;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S02                    ;COCAINA;20
2022;180;CALABRIA;201;A.S.P. COSENZA;S11                    ;COCAINA;80
2022;180;CALABRIA;201;A.S.P. COSENZA;S13                    ;COCAINA;29
2022;180;CALABRIA;201;A.S.P. COSENZA;S14                    ;COCAINA;5
2022;180;CALABRIA;201;A.S.P. COSENZA;S15                    ;COCAINA;1
2022;180;CALABRIA;201;A.S.P. COSENZA;S16                    ;COCAINA;26
2022;180;CALABRIA;201;A.S.P. COSENZA;S17                    ;COCAINA;14
2022;180;CALABRIA;201;A.S.P. COSENZA;S18                    ;COCAINA;10
2022;180;CALABRIA;202;A.S.P. CROTONE;S21                    ;COCAINA;109
2022;180;CALABRIA;203;A.S.P. CATANZARO;S31                    ;COCAINA;51
2022;180;CALABRIA;203;A.S.P. CATANZARO;S32                    ;COCAINA;8
2022;180;CALABRIA;203;A.S.P. CATANZARO;S33                    ;COCAINA;25
2022;180;CALABRIA;204;A.S.P. VIBO VALENTIA;S41                    ;COCAINA;4
2022;180;CALABRIA;204;A.S.P. VIBO VALENTIA;S42                    ;COCAINA;5
2022;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S52                    ;COCAINA;54
2022;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S53                    ;COCAINA;71
2022;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S54                    ;COCAINA;15
2022;190;SICILIA;201;ASP AGRIGENTO;S01                    ;COCAINA;12
2022;190;SICILIA;201;ASP AGRIGENTO;S03                    ;COCAINA;12
2022;190;SICILIA;201;ASP AGRIGENTO;S04                    ;COCAINA;1
2022;190;SICILIA;201;ASP AGRIGENTO;S05                    ;COCAINA;3
2022;190;SICILIA;202;ASP CALTANISSETTA;S01                    ;COCAINA;7
2022;190;SICILIA;202;ASP CALTANISSETTA;S02                    ;COCAINA;17
2022;190;SICILIA;202;ASP CALTANISSETTA;S03                    ;COCAINA;1
2022;190;SICILIA;202;ASP CALTANISSETTA;S04                    ;COCAINA;1
2022;190;SICILIA;203;ASP CATANIA;S01                    ;COCAINA;98
2022;190;SICILIA;203;ASP CATANIA;S02                    ;COCAINA;43
2022;190;SICILIA;203;ASP CATANIA;S03                    ;COCAINA;10
2022;190;SICILIA;203;ASP CATANIA;S04                    ;COCAINA;106
2022;190;SICILIA;203;ASP CATANIA;S05                    ;COCAINA;250
2022;190;SICILIA;203;ASP CATANIA;S06                    ;COCAINA;286
2022;190;SICILIA;203;ASP CATANIA;S07                    ;COCAINA;97
2022;190;SICILIA;203;ASP CATANIA;S08                    ;COCAINA;39
2022;190;SICILIA;203;ASP CATANIA;S09                    ;COCAINA;88
2022;190;SICILIA;203;ASP CATANIA;S10                    ;COCAINA;
2022;190;SICILIA;204;ASP ENNA;S01                    ;COCAINA;83
2022;190;SICILIA;204;ASP ENNA;S02                    ;COCAINA;11
2022;190;SICILIA;204;ASP ENNA;S03                    ;COCAINA;32
2022;190;SICILIA;205;ASP MESSINA;S01                    ;COCAINA;2
2022;190;SICILIA;205;ASP MESSINA;S02                    ;COCAINA;37
2022;190;SICILIA;205;ASP MESSINA;S03                    ;COCAINA;38
2022;190;SICILIA;205;ASP MESSINA;S04                    ;COCAINA;4
2022;190;SICILIA;205;ASP MESSINA;S05                    ;COCAINA;1
2022;190;SICILIA;205;ASP MESSINA;S06                    ;COCAINA;
2022;190;SICILIA;205;ASP MESSINA;S07                    ;COCAINA;4
2022;190;SICILIA;206;ASP PALERMO;S01                    ;COCAINA;19
2022;190;SICILIA;206;ASP PALERMO;S02                    ;COCAINA;5
2022;190;SICILIA;206;ASP PALERMO;S04                    ;COCAINA;4
2022;190;SICILIA;206;ASP PALERMO;S05                    ;COCAINA;3
2022;190;SICILIA;206;ASP PALERMO;S06                    ;COCAINA;68
2022;190;SICILIA;206;ASP PALERMO;S07                    ;COCAINA;231
2022;190;SICILIA;206;ASP PALERMO;S08                    ;COCAINA;69
2022;190;SICILIA;206;ASP PALERMO;S09                    ;COCAINA;64
2022;190;SICILIA;206;ASP PALERMO;S12                    ;COCAINA;35
2022;190;SICILIA;207;ASP RAGUSA;S01                    ;COCAINA;19
2022;190;SICILIA;207;ASP RAGUSA;S02                    ;COCAINA;6
2022;190;SICILIA;207;ASP RAGUSA;S03                    ;COCAINA;81
2022;190;SICILIA;208;ASP SIRACUSA;S01                    ;COCAINA;36
2022;190;SICILIA;208;ASP SIRACUSA;S02                    ;COCAINA;17
2022;190;SICILIA;208;ASP SIRACUSA;S03                    ;COCAINA;19
2022;190;SICILIA;208;ASP SIRACUSA;S04                    ;COCAINA;109
2022;190;SICILIA;209;ASP DI TRAPANI;S01                    ;COCAINA;11
2022;190;SICILIA;209;ASP DI TRAPANI;S02                    ;COCAINA;21
2022;190;SICILIA;209;ASP DI TRAPANI;S03                    ;COCAINA;19
2022;190;SICILIA;209;ASP DI TRAPANI;S04                    ;COCAINA;52
2022;190;SICILIA;209;ASP DI TRAPANI;S05                    ;COCAINA;70
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S01                    ;COCAINA;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S03                    ;COCAINA;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S05                    ;COCAINA;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S06                    ;COCAINA;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S07                    ;COCAINA;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S08                    ;COCAINA;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S09                    ;COCAINA;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S10                    ;COCAINA;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S12                    ;COCAINA;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S13                    ;COCAINA;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S14                    ;COCAINA;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S15                    ;COCAINA;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S16                    ;COCAINA;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S17                    ;COCAINA;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S19                    ;COCAINA;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S20                    ;COCAINA;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S21                    ;COCAINA;
2022;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S01                    ;COCAINA;7
2022;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S03                    ;COCAINA;7
2022;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S05                    ;COCAINA;23
2022;200;SARDEGNA;302;ASL N. 2 DELLA GALLURA;S06                    ;COCAINA;17
2022;200;SARDEGNA;302;ASL N. 2 DELLA GALLURA;S07                    ;COCAINA;1
2022;200;SARDEGNA;303;ASL N. 3 DI NUORO;S08                    ;COCAINA;2
2022;200;SARDEGNA;303;ASL N. 3 DI NUORO;S09                    ;COCAINA;4
2022;200;SARDEGNA;303;ASL N. 3 DI NUORO;S10                    ;COCAINA;2
2022;200;SARDEGNA;304;ASL N. 4 DELL'OGLIASTRA;S12                    ;COCAINA;3
2022;200;SARDEGNA;304;ASL N. 4 DELL'OGLIASTRA;S13                    ;COCAINA;1
2022;200;SARDEGNA;305;ASL N. 5 DI ORISTANO;S14                    ;COCAINA;37
2022;200;SARDEGNA;306;ASL N. 6 DEL MEDIO CAMPIDANO;S15                    ;COCAINA;53
2022;200;SARDEGNA;307;ASL N. 7 DEL SULCIS;S16                    ;COCAINA;22
2022;200;SARDEGNA;307;ASL N. 7 DEL SULCIS;S17                    ;COCAINA;5
2022;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S19                    ;COCAINA;115
2022;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S20                    ;COCAINA;104
2022;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S21                    ;COCAINA;57
2022;010;PIEMONTE;203;TO3;B01                    ;STIMOLANTI;
2022;010;PIEMONTE;203;TO3;B03                    ;STIMOLANTI;1
2022;010;PIEMONTE;203;TO3;S02                    ;STIMOLANTI;
2022;010;PIEMONTE;203;TO3;S16                    ;STIMOLANTI;
2022;010;PIEMONTE;203;TO3;S19                    ;STIMOLANTI;1
2022;010;PIEMONTE;204;TO4;S03                    ;STIMOLANTI;1
2022;010;PIEMONTE;204;TO4;S19                    ;STIMOLANTI;2
2022;010;PIEMONTE;204;TO4;S22                    ;STIMOLANTI;1
2022;010;PIEMONTE;205;TO5;S01                    ;STIMOLANTI;1
2022;010;PIEMONTE;205;TO5;S02                    ;STIMOLANTI;1
2022;010;PIEMONTE;208;NO;S01                    ;STIMOLANTI;1
2022;010;PIEMONTE;208;NO;S03                    ;STIMOLANTI;1
2022;010;PIEMONTE;209;VCO;S02                    ;STIMOLANTI;2
2022;010;PIEMONTE;210;CN1;S01                    ;STIMOLANTI;2
2022;010;PIEMONTE;210;CN1;S05                    ;STIMOLANTI;
2022;010;PIEMONTE;210;CN1;S07                    ;STIMOLANTI;4
2022;010;PIEMONTE;211;CN2;S02                    ;STIMOLANTI;3
2022;010;PIEMONTE;212;AT;S01                    ;STIMOLANTI;1
2022;010;PIEMONTE;213;AL;S02                    ;STIMOLANTI;1
2022;010;PIEMONTE;301;ASL CITTA' DI TORINO;S01                    ;STIMOLANTI;1
2022;010;PIEMONTE;301;ASL CITTA' DI TORINO;S02                    ;STIMOLANTI;2
2022;010;PIEMONTE;301;ASL CITTA' DI TORINO;S09                    ;STIMOLANTI;1
2022;010;PIEMONTE;301;ASL CITTA' DI TORINO;S11                    ;STIMOLANTI;2
2022;010;PIEMONTE;301;ASL CITTA' DI TORINO;S16                    ;STIMOLANTI;2
2022;010;PIEMONTE;301;ASL CITTA' DI TORINO;S17                    ;STIMOLANTI;2
2022;020;VALLE D'AOSTA;101;AZIENDA U.S.L. VALLE D'AOSTA;S01                    ;STIMOLANTI;2
2022;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;S22                    ;STIMOLANTI;5
2022;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;S70                    ;STIMOLANTI;7
2022;030;LOMBARDIA;323;ATS DELLA MONTAGNA;S47                    ;STIMOLANTI;
2022;030;LOMBARDIA;324;ATS DELLA BRIANZA;S10                    ;STIMOLANTI;1
2022;030;LOMBARDIA;324;ATS DELLA BRIANZA;S91                    ;STIMOLANTI;
2022;030;LOMBARDIA;326;ATS DI BRESCIA;S92                    ;STIMOLANTI;1
2022;030;LOMBARDIA;326;ATS DI BRESCIA;S93                    ;STIMOLANTI;2
2022;030;LOMBARDIA;326;ATS DI BRESCIA;S94                    ;STIMOLANTI;3
2022;030;LOMBARDIA;327;ATS DELLA VAL PADANA;S01                    ;STIMOLANTI;1
2022;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S01                    ;STIMOLANTI;4
2022;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S02                    ;STIMOLANTI;2
2022;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S03                    ;STIMOLANTI;3
2022;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S05                    ;STIMOLANTI;1
2022;030;LOMBARDIA;703;ASST FATEBENEFRATELLI SACCO;S06                    ;STIMOLANTI;5
2022;030;LOMBARDIA;703;ASST FATEBENEFRATELLI SACCO;S07                    ;STIMOLANTI;26
2022;030;LOMBARDIA;705;ASST OVEST MILANESE;S04                    ;STIMOLANTI;1
2022;030;LOMBARDIA;706;ASST RHODENSE;S01                    ;STIMOLANTI;1
2022;030;LOMBARDIA;706;ASST RHODENSE;S02                    ;STIMOLANTI;
2022;030;LOMBARDIA;706;ASST RHODENSE;S07                    ;STIMOLANTI;2
2022;030;LOMBARDIA;707;ASST NORD MILANO;S08                    ;STIMOLANTI;
2022;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S01                    ;STIMOLANTI;1
2022;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S02                    ;STIMOLANTI;2
2022;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S03                    ;STIMOLANTI;3
2022;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S06                    ;STIMOLANTI;1
2022;030;LOMBARDIA;709;ASST DI LODI;S01                    ;STIMOLANTI;2
2022;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S01                    ;STIMOLANTI;2
2022;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S02                    ;STIMOLANTI;1
2022;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S03                    ;STIMOLANTI;1
2022;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S04                    ;STIMOLANTI;1
2022;030;LOMBARDIA;711;ASST DELLA VALLE OLONA;S01                    ;STIMOLANTI;2
2022;030;LOMBARDIA;711;ASST DELLA VALLE OLONA;S03                    ;STIMOLANTI;
2022;030;LOMBARDIA;712;ASST LARIANA;S01                    ;STIMOLANTI;1
2022;030;LOMBARDIA;713;ASST DELLA VALTELLINA E DELL'ALTO LARIO;A01                    ;STIMOLANTI;1
2022;030;LOMBARDIA;713;ASST DELLA VALTELLINA E DELL'ALTO LARIO;D01                    ;STIMOLANTI;
2022;030;LOMBARDIA;716;ASST DI MONZA;S01                    ;STIMOLANTI;2
2022;030;LOMBARDIA;716;ASST DI MONZA;S08                    ;STIMOLANTI;1
2022;030;LOMBARDIA;717;ASST DELLA BRIANZA;S02                    ;STIMOLANTI;2
2022;030;LOMBARDIA;718;ASST PAPA GIOVANNI XXIII;S01                    ;STIMOLANTI;2
2022;030;LOMBARDIA;720;ASST DI BERGAMO EST;S02                    ;STIMOLANTI;1
2022;030;LOMBARDIA;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S01                    ;STIMOLANTI;4
2022;030;LOMBARDIA;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S22                    ;STIMOLANTI;1
2022;030;LOMBARDIA;723;ASST DEL GARDA;S02                    ;STIMOLANTI;
2022;030;LOMBARDIA;723;ASST DEL GARDA;S09                    ;STIMOLANTI;
2022;030;LOMBARDIA;724;ASST DI CREMONA;S01                    ;STIMOLANTI;
2022;030;LOMBARDIA;727;ASST DI PAVIA;S02                    ;STIMOLANTI;4
2022;030;LOMBARDIA;727;ASST DI PAVIA;S03                    ;STIMOLANTI;3
2022;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S01                    ;STIMOLANTI;1
2022;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S02                    ;STIMOLANTI;1
2022;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S04                    ;STIMOLANTI;1
2022;042;PROV. AUTON. TRENTO;101;TRENTO;A01                    ;STIMOLANTI;2
2022;042;PROV. AUTON. TRENTO;101;TRENTO;B01                    ;STIMOLANTI;4
2022;042;PROV. AUTON. TRENTO;101;TRENTO;S01                    ;STIMOLANTI;17
2022;050;VENETO;501;AZIENDA ULSS N. 1 DOLOMITI;S01                    ;STIMOLANTI;1
2022;050;VENETO;501;AZIENDA ULSS N. 1 DOLOMITI;S03                    ;STIMOLANTI;2
2022;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S01                    ;STIMOLANTI;4
2022;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S02                    ;STIMOLANTI;3
2022;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S06                    ;STIMOLANTI;1
2022;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S01                    ;STIMOLANTI;2
2022;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S02                    ;STIMOLANTI;1
2022;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S03                    ;STIMOLANTI;1
2022;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S04                    ;STIMOLANTI;1
2022;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;S01                    ;STIMOLANTI;1
2022;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;S02                    ;STIMOLANTI;1
2022;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;S02                    ;STIMOLANTI;
2022;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S52                    ;STIMOLANTI;1
2022;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S61                    ;STIMOLANTI;11
2022;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S71                    ;STIMOLANTI;1
2022;050;VENETO;507;AZIENDA ULSS N. 7 PEDEMONTANA ;S01                    ;STIMOLANTI;2
2022;050;VENETO;507;AZIENDA ULSS N. 7 PEDEMONTANA ;S02                    ;STIMOLANTI;1
2022;050;VENETO;508;AZIENDA ULSS N. 8 BERICA ;S02                    ;STIMOLANTI;2
2022;050;VENETO;508;AZIENDA ULSS N. 8 BERICA ;S04                    ;STIMOLANTI;1
2022;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S03                    ;STIMOLANTI;1
2022;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S21                    ;STIMOLANTI;
2022;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;D06                    ;STIMOLANTI;
2022;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;A03                    ;STIMOLANTI;
2022;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;S03                    ;STIMOLANTI;
2022;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;S04                    ;STIMOLANTI;
2022;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;A01                    ;STIMOLANTI;
2022;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;S01                    ;STIMOLANTI;1
2022;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;S02                    ;STIMOLANTI;3
2022;070;LIGURIA;101;IMPERIESE;S01                    ;STIMOLANTI;1
2022;070;LIGURIA;101;IMPERIESE;S02                    ;STIMOLANTI;1
2022;070;LIGURIA;102;SAVONESE;S01                    ;STIMOLANTI;1
2022;070;LIGURIA;103;GENOVESE;S01                    ;STIMOLANTI;2
2022;070;LIGURIA;103;GENOVESE;S05                    ;STIMOLANTI;1
2022;070;LIGURIA;104;CHIAVARESE;S01                    ;STIMOLANTI;1
2022;070;LIGURIA;105;SPEZZINO;S01                    ;STIMOLANTI;1
2022;070;LIGURIA;105;SPEZZINO;S02                    ;STIMOLANTI;1
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;C02                    ;STIMOLANTI;1
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;S01                    ;STIMOLANTI;1
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S01                    ;STIMOLANTI;
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S01                    ;STIMOLANTI;1
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S02                    ;STIMOLANTI;2
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S03                    ;STIMOLANTI;1
