ANNO DI RIFERIMENTO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE SERD;DENOMINAZIONE SERD;CODICE QUALIFICA;DESCRIZIONE QUALIFICA;NUM. DIP. TEMPO PIENO;NUM. DIP. TEMPO PIENO U;NUM. DIP. TEMPO PIENO D;NUM. DIP. PART TIME FINO 50%;NUM. DIP. PART TIME FINO 50% U;NUM. DIP. PART TIME FINO 50% D;NUM. DIP. PART TIME OLTRE 50%;NUM. DIP. PART TIME OLTRE 50% U;NUM. DIP. PART TIME OLTRE 50% D;PERSONALE DIPENDENTE;PERSONALE DIPENDENTE U;PERSONALE DIPENDENTE D;ALTRO RAPPORTO;ALTRO RAPPORTO U;ALTRO RAPPORTO D;TOTALE PERSONALE,,
2021;030;LOMBARDIA            ;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S01; Servizio per le dipendenze di VIA LAMARMORA, 56;SSMP05;EDUCATORE PROFESSIONALE;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,
2021;030;LOMBARDIA            ;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S01; Servizio per le dipendenze di VIA LAMARMORA, 56;TSMP01;OTA/O.S.S.;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;030;LOMBARDIA            ;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S01; Servizio per le dipendenze di VIA LAMARMORA, 56;TSMP02;ASSISTENTE SOCIALE;4;0;4;0;0;0;1;0;1;5;0;5;0;0;0;5,
2021;030;LOMBARDIA            ;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S21; Servizio per le dipendenze di VIA LAMARMORA, 56;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;1;0;1;2;0;2;0;0;0;2,
2021;030;LOMBARDIA            ;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S21; Servizio per le dipendenze di VIA LAMARMORA, 56;SSMP01;MEDICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,
2021;030;LOMBARDIA            ;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S21; Servizio per le dipendenze di VIA LAMARMORA, 56;SSMP02;PSICOLOGO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,
2021;030;LOMBARDIA            ;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S21; Servizio per le dipendenze di VIA LAMARMORA, 56;SSMP03;PERSONALE INFERMIERISTICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;030;LOMBARDIA            ;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S21; Servizio per le dipendenze di VIA LAMARMORA, 56;TSMP02;ASSISTENTE SOCIALE;1;0;1;1;0;1;0;0;0;2;0;2;0;0;0;2,
2021;030;LOMBARDIA            ;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S22; Servizio per le dipendenze di VIA LAMARMORA, 56;ASMP01;PERSONALE AMMINISTRATIVO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;030;LOMBARDIA            ;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S22; Servizio per le dipendenze di VIA LAMARMORA, 56;SSMP01;MEDICO;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2,
2021;030;LOMBARDIA            ;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S22; Servizio per le dipendenze di VIA LAMARMORA, 56;SSMP02;PSICOLOGO;3;3;0;0;0;0;0;0;0;3;3;0;0;0;0;3,
2021;030;LOMBARDIA            ;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S22; Servizio per le dipendenze di VIA LAMARMORA, 56;SSMP03;PERSONALE INFERMIERISTICO;4;0;4;0;0;0;0;0;0;4;0;4;0;0;0;4,
2021;030;LOMBARDIA            ;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S22; Servizio per le dipendenze di VIA LAMARMORA, 56;SSMP05;EDUCATORE PROFESSIONALE;2;1;1;0;0;0;1;0;1;3;1;2;0;0;0;3,
2021;030;LOMBARDIA            ;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S22; Servizio per le dipendenze di VIA LAMARMORA, 56;TSMP02;ASSISTENTE SOCIALE;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,
2021;030;LOMBARDIA            ;722;ASST DELLA FRANCIACORTA;S04; Servizio per le dipendenze di VIA LOMBARDIA, 31/A;SMS046;DI CUI PSICHIATRI;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;030;LOMBARDIA            ;722;ASST DELLA FRANCIACORTA;S04; Servizio per le dipendenze di VIA LOMBARDIA, 31/A;SSMP01;MEDICO;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2,
2021;030;LOMBARDIA            ;722;ASST DELLA FRANCIACORTA;S04; Servizio per le dipendenze di VIA LOMBARDIA, 31/A;SSMP02;PSICOLOGO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;030;LOMBARDIA            ;722;ASST DELLA FRANCIACORTA;S04; Servizio per le dipendenze di VIA LOMBARDIA, 31/A;SSMP03;PERSONALE INFERMIERISTICO;3;0;3;0;0;0;1;0;1;4;0;4;0;0;0;4,
2021;030;LOMBARDIA            ;722;ASST DELLA FRANCIACORTA;S04; Servizio per le dipendenze di VIA LOMBARDIA, 31/A;SSMP05;EDUCATORE PROFESSIONALE;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;030;LOMBARDIA            ;722;ASST DELLA FRANCIACORTA;S04; Servizio per le dipendenze di VIA LOMBARDIA, 31/A;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;030;LOMBARDIA            ;722;ASST DELLA FRANCIACORTA;S10; Servizio per le dipendenze di VIA MARCONI, 27;SMS046;DI CUI PSICHIATRI;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;030;LOMBARDIA            ;722;ASST DELLA FRANCIACORTA;S10; Servizio per le dipendenze di VIA MARCONI, 27;SSMP01;MEDICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;030;LOMBARDIA            ;722;ASST DELLA FRANCIACORTA;S10; Servizio per le dipendenze di VIA MARCONI, 27;SSMP02;PSICOLOGO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,
2021;030;LOMBARDIA            ;722;ASST DELLA FRANCIACORTA;S10; Servizio per le dipendenze di VIA MARCONI, 27;SSMP03;PERSONALE INFERMIERISTICO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;030;LOMBARDIA            ;722;ASST DELLA FRANCIACORTA;S10; Servizio per le dipendenze di VIA MARCONI, 27;SSMP05;EDUCATORE PROFESSIONALE;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,
2021;030;LOMBARDIA            ;722;ASST DELLA FRANCIACORTA;S10; Servizio per le dipendenze di VIA MARCONI, 27;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;030;LOMBARDIA            ;723;ASST DEL GARDA;S02; Servizio per le dipendenze di VIA G. FALCONE, 20;SSMP01;MEDICO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;030;LOMBARDIA            ;723;ASST DEL GARDA;S02; Servizio per le dipendenze di VIA G. FALCONE, 20;SSMP02;PSICOLOGO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;030;LOMBARDIA            ;723;ASST DEL GARDA;S02; Servizio per le dipendenze di VIA G. FALCONE, 20;SSMP03;PERSONALE INFERMIERISTICO;1;0;1;0;0;0;1;0;1;2;0;2;0;0;0;2,
2021;030;LOMBARDIA            ;723;ASST DEL GARDA;S02; Servizio per le dipendenze di VIA G. FALCONE, 20;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;030;LOMBARDIA            ;723;ASST DEL GARDA;S02; Servizio per le dipendenze di VIA G. FALCONE, 20;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;030;LOMBARDIA            ;723;ASST DEL GARDA;S09; Servizio per le dipendenze di VIA UMBERTO I - LOC. CAMPOVERDE;SSMP01;MEDICO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;030;LOMBARDIA            ;723;ASST DEL GARDA;S09; Servizio per le dipendenze di VIA UMBERTO I - LOC. CAMPOVERDE;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;723;ASST DEL GARDA;S09; Servizio per le dipendenze di VIA UMBERTO I - LOC. CAMPOVERDE;SSMP03;PERSONALE INFERMIERISTICO;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2,,
2021;030;LOMBARDIA            ;723;ASST DEL GARDA;S09; Servizio per le dipendenze di VIA UMBERTO I - LOC. CAMPOVERDE;TSMP02;ASSISTENTE SOCIALE;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;724;ASST DI CREMONA;S01; Servizio per le dipendenze di Via Postumia 23/g;0SMP01;ALTRO;1;0;1;0;0;0;2;0;2;3;0;3;0;0;0;3,,
2021;030;LOMBARDIA            ;724;ASST DI CREMONA;S01; Servizio per le dipendenze di Via Postumia 23/g;SMS046;DI CUI PSICHIATRI;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2,,
2021;030;LOMBARDIA            ;724;ASST DI CREMONA;S01; Servizio per le dipendenze di Via Postumia 23/g;SSMP01;MEDICO;4;3;1;0;0;0;0;0;0;4;3;1;0;0;0;4,,
2021;030;LOMBARDIA            ;724;ASST DI CREMONA;S01; Servizio per le dipendenze di Via Postumia 23/g;SSMP03;PERSONALE INFERMIERISTICO;3;1;2;0;0;0;1;0;1;4;1;3;0;0;0;4,,
2021;030;LOMBARDIA            ;724;ASST DI CREMONA;S01; Servizio per le dipendenze di Via Postumia 23/g;SSMP05;EDUCATORE PROFESSIONALE;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;030;LOMBARDIA            ;724;ASST DI CREMONA;S01; Servizio per le dipendenze di Via Postumia 23/g;TSMP02;ASSISTENTE SOCIALE;3;1;2;0;0;0;1;0;1;4;1;3;0;0;0;4,,
2021;030;LOMBARDIA            ;724;ASST DI CREMONA;S02; Servizio per le dipendenze di via Romani 92;SSMP01;MEDICO;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;724;ASST DI CREMONA;S02; Servizio per le dipendenze di via Romani 92;SSMP03;PERSONALE INFERMIERISTICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;724;ASST DI CREMONA;S02; Servizio per le dipendenze di via Romani 92;SSMP05;EDUCATORE PROFESSIONALE;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;724;ASST DI CREMONA;S02; Servizio per le dipendenze di via Romani 92;TSMP02;ASSISTENTE SOCIALE;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S01; Servizio per le dipendenze di via M. HROVATIN, 2;SMS046;DI CUI PSICHIATRI;4;2;2;0;0;0;0;0;0;4;2;2;0;0;0;4,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S01; Servizio per le dipendenze di via M. HROVATIN, 2;SSMP01;MEDICO;5;3;2;0;0;0;0;0;0;5;3;2;0;0;0;5,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S01; Servizio per le dipendenze di via M. HROVATIN, 2;SSMP02;PSICOLOGO;4;1;3;0;0;0;0;0;0;4;1;3;0;0;0;4,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S01; Servizio per le dipendenze di via M. HROVATIN, 2;SSMP03;PERSONALE INFERMIERISTICO;5;0;5;0;0;0;0;0;0;5;0;5;0;0;0;5,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S01; Servizio per le dipendenze di via M. HROVATIN, 2;SSMP05;EDUCATORE PROFESSIONALE;4;1;3;0;0;0;0;0;0;4;1;3;0;0;0;4,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S02; Servizio per le dipendenze di VIA ORDANINO 11;SSMP03;PERSONALE INFERMIERISTICO;2;0;2;1;0;1;0;0;0;3;0;3;0;0;0;3,,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S02; Servizio per le dipendenze di VIA ORDANINO 11;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;1;1;0;0;0;0;2;1;1;0;0;0;2,,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S03; Servizio per le dipendenze di VIA SCHIANTARELLI 3;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S03; Servizio per le dipendenze di VIA SCHIANTARELLI 3;SSMP03;PERSONALE INFERMIERISTICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S04; Servizio per le dipendenze di LARGO DE GASPERI,7;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S04; Servizio per le dipendenze di LARGO DE GASPERI,7;SSMP03;PERSONALE INFERMIERISTICO;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S05; Servizio per le dipendenze di VIA V.VENETO 21;SSMP01;MEDICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S06; Servizio per le dipendenze di VIA CADORNA 2;0SMP01;ALTRO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S06; Servizio per le dipendenze di VIA CADORNA 2;SSMP01;MEDICO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S06; Servizio per le dipendenze di VIA CADORNA 2;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S06; Servizio per le dipendenze di VIA CADORNA 2;SSMP03;PERSONALE INFERMIERISTICO;1;0;1;0;0;0;1;0;1;2;0;2;0;0;0;2,,
2021;030;LOMBARDIA            ;725;ASST DI MANTOVA;S06; Servizio per le dipendenze di VIA CADORNA 2;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;726;ASST DI CREMA;S01; Servizio per le dipendenze di Via Medaglie D'oro 9;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;726;ASST DI CREMA;S01; Servizio per le dipendenze di Via Medaglie D'oro 9;SSMP01;MEDICO;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;030;LOMBARDIA            ;726;ASST DI CREMA;S01; Servizio per le dipendenze di Via Medaglie D'oro 9;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;726;ASST DI CREMA;S01; Servizio per le dipendenze di Via Medaglie D'oro 9;SSMP03;PERSONALE INFERMIERISTICO;1;0;1;0;0;0;1;0;1;2;0;2;0;0;0;2,,
2021;030;LOMBARDIA            ;726;ASST DI CREMA;S01; Servizio per le dipendenze di Via Medaglie D'oro 9;SSMP05;EDUCATORE PROFESSIONALE;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;030;LOMBARDIA            ;726;ASST DI CREMA;S01; Servizio per le dipendenze di Via Medaglie D'oro 9;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;727;ASST DI PAVIA;S01; Servizio per le dipendenze di Via C. Emanuele;SSMP01;MEDICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;030;LOMBARDIA            ;727;ASST DI PAVIA;S01; Servizio per le dipendenze di Via C. Emanuele;SSMP02;PSICOLOGO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;030;LOMBARDIA            ;727;ASST DI PAVIA;S01; Servizio per le dipendenze di Via C. Emanuele;SSMP03;PERSONALE INFERMIERISTICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;727;ASST DI PAVIA;S01; Servizio per le dipendenze di Via C. Emanuele;TSMP02;ASSISTENTE SOCIALE;1;0;1;1;0;1;0;0;0;2;0;2;0;0;0;2,,
2021;030;LOMBARDIA            ;727;ASST DI PAVIA;S02; Servizio per le dipendenze di piazzale Golgi;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;727;ASST DI PAVIA;S02; Servizio per le dipendenze di piazzale Golgi;SMS046;DI CUI PSICHIATRI;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;727;ASST DI PAVIA;S02; Servizio per le dipendenze di piazzale Golgi;SSMP01;MEDICO;5;0;5;0;0;0;0;0;0;5;0;5;0;0;0;5,,
2021;030;LOMBARDIA            ;727;ASST DI PAVIA;S02; Servizio per le dipendenze di piazzale Golgi;SSMP02;PSICOLOGO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;030;LOMBARDIA            ;727;ASST DI PAVIA;S02; Servizio per le dipendenze di piazzale Golgi;SSMP03;PERSONALE INFERMIERISTICO;3;2;1;0;0;0;1;0;1;4;2;2;0;0;0;4,,
2021;030;LOMBARDIA            ;727;ASST DI PAVIA;S02; Servizio per le dipendenze di piazzale Golgi;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;030;LOMBARDIA            ;727;ASST DI PAVIA;S03; Servizio per le dipendenze di Via Trieste 23;0SMP01;ALTRO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;727;ASST DI PAVIA;S03; Servizio per le dipendenze di Via Trieste 23;SSMP01;MEDICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;030;LOMBARDIA            ;727;ASST DI PAVIA;S03; Servizio per le dipendenze di Via Trieste 23;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;727;ASST DI PAVIA;S03; Servizio per le dipendenze di Via Trieste 23;SSMP03;PERSONALE INFERMIERISTICO;2;0;2;0;0;0;1;0;1;3;0;3;0;0;0;3,,
2021;030;LOMBARDIA            ;727;ASST DI PAVIA;S03; Servizio per le dipendenze di Via Trieste 23;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;030;LOMBARDIA            ;727;ASST DI PAVIA;S03; Servizio per le dipendenze di Via Trieste 23;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S01; Servizio per le dipendenze di Via del Ronco n.3;0SMP01;ALTRO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S01; Servizio per le dipendenze di Via del Ronco n.3;ASMP01;PERSONALE AMMINISTRATIVO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S01; Servizio per le dipendenze di Via del Ronco n.3;SMS046;DI CUI PSICHIATRI;4;2;2;0;0;0;2;0;2;6;2;4;0;0;0;6,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S01; Servizio per le dipendenze di Via del Ronco n.3;SSMP01;MEDICO;5;2;3;0;0;0;2;0;2;7;2;5;0;0;0;7,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S01; Servizio per le dipendenze di Via del Ronco n.3;SSMP02;PSICOLOGO;4;1;3;1;0;1;3;1;2;8;2;6;0;0;0;8,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S01; Servizio per le dipendenze di Via del Ronco n.3;SSMP03;PERSONALE INFERMIERISTICO;5;1;4;0;0;0;0;0;0;5;1;4;0;0;0;5,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S01; Servizio per le dipendenze di Via del Ronco n.3;SSMP05;EDUCATORE PROFESSIONALE;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S01; Servizio per le dipendenze di Via del Ronco n.3;TSMP01;OTA/O.S.S.;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S01; Servizio per le dipendenze di Via del Ronco n.3;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;2;0;2;4;0;4;0;0;0;4,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S02; Servizio per le dipendenze di Via Alpini nr. 3;0SMP01;ALTRO;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S02; Servizio per le dipendenze di Via Alpini nr. 3;ASMP01;PERSONALE AMMINISTRATIVO;0;0;0;0;0;0;2;0;2;2;0;2;0;0;0;2,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S02; Servizio per le dipendenze di Via Alpini nr. 3;SSMP01;MEDICO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S02; Servizio per le dipendenze di Via Alpini nr. 3;SSMP02;PSICOLOGO;1;0;1;2;0;2;0;0;0;3;0;3;0;0;0;3,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S02; Servizio per le dipendenze di Via Alpini nr. 3;SSMP03;PERSONALE INFERMIERISTICO;2;0;2;2;0;2;2;0;2;6;0;6;0;0;0;6,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S02; Servizio per le dipendenze di Via Alpini nr. 3;TSMP02;ASSISTENTE SOCIALE;2;2;0;1;0;1;0;0;0;3;2;1;0;0;0;3,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S03; Servizio per le dipendenze di Via Roma nr. 5;0SMP01;ALTRO;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S03; Servizio per le dipendenze di Via Roma nr. 5;SSMP02;PSICOLOGO;2;0;2;0;0;0;1;0;1;3;0;3;0;0;0;3,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S03; Servizio per le dipendenze di Via Roma nr. 5;TSMP02;ASSISTENTE SOCIALE;1;0;1;1;1;0;0;0;0;2;1;1;0;0;0;2,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S04; Servizio per le dipendenze di Via Ospedale nr. 11;0SMP01;ALTRO;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S04; Servizio per le dipendenze di Via Ospedale nr. 11;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S04; Servizio per le dipendenze di Via Ospedale nr. 11;SMS046;DI CUI PSICHIATRI;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S04; Servizio per le dipendenze di Via Ospedale nr. 11;SSMP01;MEDICO;2;0;2;1;0;1;0;0;0;3;0;3;0;0;0;3,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S04; Servizio per le dipendenze di Via Ospedale nr. 11;SSMP02;PSICOLOGO;1;1;0;1;0;1;4;0;4;6;1;5;0;0;0;6,,
2021;041;PROV. AUTON. BOLZANO ;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S04; Servizio per le dipendenze di Via Ospedale nr. 11;TSMP03;SOCIOLOGO;2;0;2;1;0;1;0;0;0;3;0;3;0;0;0;3,,
2021;042;PROV. AUTON. TRENTO  ;101;TRENTO;S01; Servizio per le dipendenze di Via Gocciadoro,47;0SMP01;ALTRO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;042;PROV. AUTON. TRENTO  ;101;TRENTO;S01; Servizio per le dipendenze di Via Gocciadoro,47;ASMP01;PERSONALE AMMINISTRATIVO;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,
2021;042;PROV. AUTON. TRENTO  ;101;TRENTO;S01; Servizio per le dipendenze di Via Gocciadoro,47;SMS046;DI CUI PSICHIATRI;5;2;3;0;0;0;0;0;0;5;2;3;0;0;0;5,
2021;042;PROV. AUTON. TRENTO  ;101;TRENTO;S01; Servizio per le dipendenze di Via Gocciadoro,47;SSMP01;MEDICO;8;3;5;0;0;0;1;0;1;9;3;6;0;0;0;9,
2021;042;PROV. AUTON. TRENTO  ;101;TRENTO;S01; Servizio per le dipendenze di Via Gocciadoro,47;SSMP03;PERSONALE INFERMIERISTICO;9;2;7;0;0;0;0;0;0;9;2;7;0;0;0;9,
2021;042;PROV. AUTON. TRENTO  ;101;TRENTO;S01; Servizio per le dipendenze di Via Gocciadoro,47;SSMP05;EDUCATORE PROFESSIONALE;6;1;5;0;0;0;2;0;2;8;1;7;0;0;0;8,
2021;042;PROV. AUTON. TRENTO  ;101;TRENTO;S01; Servizio per le dipendenze di Via Gocciadoro,47;TSMP02;ASSISTENTE SOCIALE;3;0;3;0;0;0;4;0;4;7;0;7;0;0;0;7,
2021;050;VENETO               ;501;AZIENDA ULSS N. 1 DOLOMITI;S01; Servizio per le dipendenze di via G.Turro n. 30-Borgo Ruga;SSMP02;PSICOLOGO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
